"no","release_tag","content","heading","content_label","issue_link","commit_link","pr_link","content_from","milestone",,,,,,,,,
6748,"v2.0.6.RELEASE","   Make it easier to display the condition evaluation report when using ApplicationContextRunner ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/13119)",,,,,,,,,,,,,
6749,"v2.0.6.RELEASE","   WavefrontPropertiesConfigAdapter does not extend StepRegistryPropertiesConfigAdapter ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14839)",,,,,,,,,,,,,
6750,"v2.0.6.RELEASE","   MeterFilters and MeterRegistryCustomizers are not ordered ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14780)",,,,,,,,,,,,,
6751,"v2.0.6.RELEASE","   Endpoint IDs should support camelCase ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14773)",,,,,,,,,,,,,
6752,"v2.0.6.RELEASE","   @ResponseStatus does not work when using WebFlux ","  Bug fixes",,,,"https://github.com/spring-projects/spring-boot/pull/14744)",,,,,,,,,,,
6753,"v2.0.6.RELEASE","   server.ssl.key-store-provider and server.ssl.trust-store-provider are ignored when configuring Netty ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14714)",,,,,,,,,,,,,
6754,"v2.0.6.RELEASE","   When using WebFlux, having Jersey on the classpath without an embedded servlet container causes the web application type to be deduced as none ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14701)",,,,,,,,,,,,,
6755,"v2.0.6.RELEASE","   Dependency management for Micrometer is incomplete ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14700)",,,,,,,,,,,,,
6756,"v2.0.6.RELEASE","   Dependency management for Johnzon is incomplete ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14692)",,,,,,,,,,,,,
6757,"v2.0.6.RELEASE","   Artemis starter has a transitive dependency on an alpha of the Geronimo variant of the JSON API ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14691)",,,,,,,,,,,,,
6758,"v2.0.6.RELEASE","   Couchbase health check fails due to timeout ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14685)",,,,,,,,,,,,,
6759,"v2.0.6.RELEASE","   An application with the JSON-B API and no implementation on the classpath fails to start ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14675)",,,,,,,,,,,,,
6760,"v2.0.6.RELEASE","   ReactiveWebServerApplicationContext.getHttpHandler causes early bean initialization ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14666)",,,,,,,,,,,,,
6761,"v2.0.6.RELEASE","   Actuator's EndpointRequest doesn't consider server.servlet.path ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14646)",,,,,,,,,,,,,
6762,"v2.0.6.RELEASE","   SpringApplication.setApplicationContextClass does not correctly deduce REACTIVE type ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14589)",,,,,,,,,,,,,
6763,"v2.0.6.RELEASE","   Make sure cache busting works with error pages ","  Bug fixes",,,,"https://github.com/spring-projects/spring-boot/pull/14583)",,,,,,,,,,,
6764,"v2.0.6.RELEASE","   Clash of websocketContainerCustomizer beans if Tomcat and Jetty both present ","  Bug fixes",,,,"https://github.com/spring-projects/spring-boot/pull/14582)",,,,,,,,,,,
6765,"v2.0.6.RELEASE","   Add dependency management for Neo4J OGM embedded driver ","  Bug fixes",,,,"https://github.com/spring-projects/spring-boot/pull/14560)",,,,,,,,,,,
6766,"v2.0.6.RELEASE","   Dependency management for Caffeine is incomplete ","  Bug fixes",,,,"https://github.com/spring-projects/spring-boot/pull/14505)",,,,,,,,,,,
6767,"v2.0.6.RELEASE","   Metric endpoint is summing up same metric ","  Bug fixes",,,,"https://github.com/spring-projects/spring-boot/pull/14497)",,,,,,,,,,,
6768,"v2.0.6.RELEASE","   Remove duplicate -l option for init command ","  Bug fixes",,,,"https://github.com/spring-projects/spring-boot/pull/14460)",,,,,,,,,,,
6769,"v2.0.6.RELEASE","   Tomcat's failCtxIfServletStartFails should not be ignored ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14448)",,,,,,,,,,,,,
6770,"v2.0.6.RELEASE","   HTTP/2 on Jetty: ALPNServerConnectionFactory default protocol set to ""h2"" ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14444)",,,,,,,,,,,,,
6771,"v2.0.6.RELEASE","   Remote devtools lose reference to component after making a change ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14205)",,,,,,,,,,,,,
6772,"v2.0.6.RELEASE","   installBootDist creates executables with wrong permission ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14158)",,,,,,,,,,,,,
6773,"v2.0.6.RELEASE","   Property management.metrics.web.server.auto-time-requests is not taken into account in case of reactive web application ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/13895)",,,,,,,,,,,,,
6774,"v2.0.6.RELEASE","   Liquibase actuator endpoint cannot retrieve change sets when using Hikari and a custom Liquibase DataSource URL ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/13832)",,,,,,,,,,,,,
6775,"v2.0.6.RELEASE","   Failure analysis for NoSuchBeanDefinitionException does not include information about qualifiers or the class on which auto-configured bean methods are declared ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/13594)",,,,,,,,,,,,,
6776,"v2.0.6.RELEASE","   JmsHealthIndicator can hang in case failover with infinite max reconnects is used with ActiveMQ ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/10809)",,,,,,,,,,,,,
6777,"v2.0.6.RELEASE","   Improve JSON documentation to cover GSON and JSON-B ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14703)",,,,,,,,,,,,,
6778,"v2.0.6.RELEASE","   Fix BeansEndpoint typo in readme ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/14688)",,,,,,,,,,,
6779,"v2.0.6.RELEASE","   Clarify Javadoc of ConditionalOn annotations ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/14681)",,,,,,,,,,,
6780,"v2.0.6.RELEASE","   Fix missing metadata for nested POJO ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14669)",,,,,,,,,,,,,
6781,"v2.0.6.RELEASE","   Clarify conversion system in Appendix ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14645)",,,,,,,,,,,,,
6782,"v2.0.6.RELEASE","   Avoid using deprecated configurations in Gradle plugin reference documentation ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/14593)",,,,,,,,,,,
6783,"v2.0.6.RELEASE","   Polish RabbitMQ properties doc ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/14569)",,,,,,,,,,,
6784,"v2.0.6.RELEASE","   Fix and improve Neo4j related documentation ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/14548)",,,,,,,,,,,
6785,"v2.0.6.RELEASE","   Fix typo WebClient example ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/14499)",,,,,,,,,,,
6786,"v2.0.6.RELEASE","   2.0 migration Guide should call out implications for /error ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14474)",,,,,,,,,,,,,
6787,"v2.0.6.RELEASE","   Devtools documentation incorrectly uses compileOnly Gradle scope ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14451)",,,,,,,,,,,,,
6788,"v2.0.6.RELEASE","   When using Spring Data REST, spring.data.rest. properties much be used rather than spring.data.web.pageable. and spring.data.web.sort. ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14413)",,,,,,,,,,,,,
6789,"v2.0.6.RELEASE","   Document application plugin's need for its mainClassName property to be set ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14250)",,,,,,,,,,,,,
6790,"v2.0.6.RELEASE","   Document the need for compilation with -parameters when using @SpyBean and [@Cacheable] with a key expression that uses a parameter name ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/13945)",,,,,,,,,,,,,
6791,"v2.0.6.RELEASE","   Fix datasource prefix in multiple-datasource configuration doc ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/13915)",,,,,,,,,,,,,
6792,"v2.0.6.RELEASE","   Refer to Spring Cloud Vault in documentation for property encryption ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/13618)",,,,,,,,,,,,,
6793,"v2.0.6.RELEASE","   Update Spring-Boot documention considering new scopes, e.g. ""webDriver"" Scope ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/13093)",,,,,,,,,,,,,
6794,"v2.0.6.RELEASE","   Clarify that @QuartzDataSource is the preferred mechanism for customizing Quartz's DataSource ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/12780)",,,,,,,,,,,,,
6795,"v2.0.6.RELEASE","   Recommend using containers' default multipart upload support rather than CommonsMultipartResolver ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/2958)",,,,,,,,,,,,,
6796,"v2.0.6.RELEASE","   Upgrade to Spring Security 5.0.9.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14850)",,,,,,,,,,,,,
6797,"v2.0.6.RELEASE","   Upgrade to Reactor Bismuth-SR12 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14838)",,,,,,,,,,,,,
6798,"v2.0.6.RELEASE","   Upgrade to Spring Integration 5.0.9 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14834)",,,,,,,,,,,,,
6799,"v2.0.6.RELEASE","   Upgrade to Spring AMQP 2.0.8.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14833)",,,,,,,,,,,,,
6800,"v2.0.6.RELEASE","   Upgrade to Thymeleaf Extras Spring Security 3.0.3.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14829)",,,,,,,,,,,,,
6801,"v2.0.6.RELEASE","   Upgrade to Neo4j Ogm 3.1.4 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14826)",,,,,,,,,,,,,
6802,"v2.0.6.RELEASE","   Upgrade to Micrometer 1.0.7 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14808)",,,,,,,,,,,,,
6803,"v2.0.6.RELEASE","   Upgrade to Thymeleaf 3.0.10.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14797)",,,,,,,,,,,,,
6804,"v2.0.6.RELEASE","   Upgrade to Ehcache3 3.5.3 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14755)",,,,,,,,,,,,,
6805,"v2.0.6.RELEASE","   Upgrade to Javax Jaxb 2.3.1 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14754)",,,,,,,,,,,,,
6806,"v2.0.6.RELEASE","   Upgrade to Javax Json 1.1.3 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14753)",,,,,,,,,,,,,
6807,"v2.0.6.RELEASE","   Upgrade to Rabbit Amqp Client 5.4.3 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14751)",,,,,,,,,,,,,
6808,"v2.0.6.RELEASE","   Upgrade to Spring Session Apple-SR6 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14732)",,,,,,,,,,,,,
6809,"v2.0.6.RELEASE","   Upgrade to Spring Data Kay SR11 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14728)",,,,,,,,,,,,,
6810,"v2.0.6.RELEASE","   Upgrade to Spring Framework 5.0.10.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14722)",,,,,,,,,,,,,
6811,"v2.0.6.RELEASE","   Upgrade to Neo4j Ogm 3.1.3 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14536)",,,,,,,,,,,,,
6812,"v2.0.6.RELEASE","   Upgrade to Hibernate Validator 6.0.13.Final ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14535)",,,,,,,,,,,,,
6813,"v2.0.6.RELEASE","   Upgrade to Elasticsearch 5.6.12 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14534)",,,,,,,,,,,,,
6814,"v2.0.6.RELEASE","   Upgrade to Janino 3.0.10 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14533)",,,,,,,,,,,,,
6815,"v2.0.6.RELEASE","   Upgrade to Johnzon Jsonb 1.1.10 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14532)",,,,,,,,,,,,,
6816,"v2.0.6.RELEASE","   Upgrade to Unboundid Ldapsdk 4.0.8 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14531)",,,,,,,,,,,,,
6817,"v2.0.6.RELEASE","   Upgrade to Jackson 2.9.7 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14530)",,,,,,,,,,,,,
6818,"v2.0.6.RELEASE","   Upgrade to Spring Web Services 3.0.4.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14526)",,,,,,,,,,,,,
6836,"v1.5.17.RELEASE","   server.ssl.key-store-provider and server.ssl.trust-store-provider are ignored when configuring Undertow ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14713)",,,,,,,,,,,,,
6837,"v1.5.17.RELEASE","   @AutoConfigureMockMvc does not honor FilterRegistrationBean.enabled=false ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14636)",,,,,,,,,,,,,
6838,"v1.5.17.RELEASE","   WebRequestTraceFilter calls methods on the request and response to retrieve information that then isn't included in the trace ","  Bug fixes",,"https://github.com/spring-projects/spring-boot/issues/14550)",,,,,,,,,,,,,
6839,"v1.5.17.RELEASE","   Support escaped characters in BasicJsonParser ","  Bug fixes",,,,"https://github.com/spring-projects/spring-boot/pull/14521)",,,,,,,,,,,
6840,"v1.5.17.RELEASE","   Fix broken Asciidoctor syntax in section on sanitizing values ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/14708)",,,,,,,,,,,
6841,"v1.5.17.RELEASE","   Documentation on using Spock contains references to removed classes ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14612)",,,,,,,,,,,,,
6842,"v1.5.17.RELEASE","   Cassandra auto-configuration requires load balancing policy, reconnection policy and retry policy classes to have a default constructor ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/14461)",,,,,,,,,,,,,
6843,"v1.5.17.RELEASE","   Improve documentation of RestTemplateBuilder's additionalMessageConverters ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/13714)",,,,,,,,,,,
6844,"v1.5.17.RELEASE","   Upgrade to Spring Security 4.2.9.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14848)",,,,,,,,,,,,,
6845,"v1.5.17.RELEASE","   Upgrade to Spring Amqp 1.7.11.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14837)",,,,,,,,,,,,,
6846,"v1.5.17.RELEASE","   Upgrade to Spring Security OAuth 2.0.16 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14832)",,,,,,,,,,,,,
6847,"v1.5.17.RELEASE","   Upgrade to Rabbit Amqp Client 4.8.3 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14750)",,,,,,,,,,,,,
6848,"v1.5.17.RELEASE","   Upgrade to Appengine Sdk 1.9.66 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14749)",,,,,,,,,,,,,
6849,"v1.5.17.RELEASE","   Upgrade to GemFire 8.2.12 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14739)",,,,,,,,,,,,,
6850,"v1.5.17.RELEASE","   Upgrade to Spring Data Ingalls SR16 ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14727)",,,,,,,,,,,,,
6851,"v1.5.17.RELEASE","   Upgrade to Spring Framework 4.3.20.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14721)",,,,,,,,,,,,,
6852,"v1.5.17.RELEASE","   Upgrade to Spring Web Services 2.4.3.RELEASE ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/14527)",,,,,,,,,,,,,
6853,"v1.5.17.RELEASE","   Upgrade to Undertow 1.4.26.Final ","  Dependency upgrades",,"https://github.com/spring-projects/spring-boot/issues/13880)",,,,,,,,,,,,,
6857,"v2.1.0.M4","   Reconsider DEBUG web logs enabled by default when devtools is present ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/14575)",,,,,,,,,,,,,
6858,"v2.1.0.M4","   Reduce GC pressure in SpringConfigurationPropertySource ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/14563)",,,,,,,,,,,,,
6859,"v2.1.0.M4","   Reduce Jar Handler GC pressure cause by URL.toString ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/14561)",,,,,,,,,,,,,
6860,"v2.1.0.M4","   Migrate size properties to DataSize ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/14549)",,,,,,,,,,,
6861,"v2.1.0.M4","   Auto-configure Micrometer's Kafka consumer metrics ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/14525)",,,,,,,,,,,,,
6862,"v2.1.0.M4","   Auto-configure Micrometer's Log4j2 metrics ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/14524)",,,,,,,,,,,,,
6863,"v2.1.0.M4","   Auto-configure Micrometer's Elastic meter registry ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/14523)",,,,,,,,,,,,,
6864,"v2.1.0.M4","   Auto-configure Micrometer's Dynatrace meter registry ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/14522)",,,,,,,,,,,,,
6865,"v2.1.0.M4","   Support for SAP Hana Database ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/14513)",,,,,,,,,,,
6866,"v2.1.0.M4","   Add support for Spring Data JDBC ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/14489)",,,,,,,,,,,,,
6867,"v2.1.0.M4","   Add outcome tag to Web MVC and reactive metrics ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/14486)",,,,,,,,,,,
6868,"v2.1.0.M4","   Add ApplicationContextInitializedEvent to correspond to contextPrepared in SpringApplicationRunListener ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/14478)",,,,,,,,,,,
6869,"v2.1.0.M4","   Auto-configure jOOQ to use an ExecutorProvider bean if available ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/14471)",,,,,,,,,,,
